times,Daily_Rain,Units
9/7/2015 1:30,0,mm
9/7/2015 1:40,0,mm
9/7/2015 1:50,0,mm
9/7/2015 2:00,0,mm
9/7/2015 2:10,0,mm
9/7/2015 2:20,0,mm
9/7/2015 2:30,0,mm
9/7/2015 2:40,0,mm
9/7/2015 2:50,0,mm
9/7/2015 3:00,0,mm
9/7/2015 3:10,0,mm
9/7/2015 3:20,0,mm
9/7/2015 3:30,0,mm
9/7/2015 3:40,0,mm
9/7/2015 3:50,0,mm
9/7/2015 4:00,0,mm
9/7/2015 4:10,0,mm
9/7/2015 4:20,0,mm
9/7/2015 4:30,0,mm
9/7/2015 4:40,0,mm
9/7/2015 4:50,0,mm
9/7/2015 5:00,0,mm
9/7/2015 5:10,0,mm
9/7/2015 5:20,0,mm
9/7/2015 5:30,0,mm
9/7/2015 5:40,0,mm
9/7/2015 5:50,0,mm
9/7/2015 6:00,0,mm
9/7/2015 6:10,0,mm
9/7/2015 6:20,0,mm
9/7/2015 6:30,0,mm
9/7/2015 6:40,0,mm
9/7/2015 6:50,0,mm
9/7/2015 7:00,0,mm
9/7/2015 7:10,0,mm
9/7/2015 7:20,0,mm
9/7/2015 7:30,0,mm
9/7/2015 7:40,0,mm
9/7/2015 7:50,0,mm
9/7/2015 8:00,0,mm
9/7/2015 8:10,0,mm
9/7/2015 8:20,0,mm
9/7/2015 8:30,0,mm
9/7/2015 8:40,0,mm
9/7/2015 8:50,0,mm
9/7/2015 9:00,0,mm
9/7/2015 9:10,0,mm
9/7/2015 9:20,0,mm
9/7/2015 9:30,0,mm
9/7/2015 9:40,0,mm
9/7/2015 9:50,0,mm
9/7/2015 10:00,0,mm
9/7/2015 10:10,0,mm
9/7/2015 10:20,0,mm
9/7/2015 10:30,0,mm
9/7/2015 10:40,0,mm
9/7/2015 10:50,0,mm
9/7/2015 11:00,0,mm
9/7/2015 11:10,0,mm
9/7/2015 11:20,0,mm
9/7/2015 11:30,0,mm
9/7/2015 11:40,0,mm
9/7/2015 11:50,0,mm
9/7/2015 12:00,0,mm
9/7/2015 12:10,0,mm
9/7/2015 12:20,0,mm
9/7/2015 12:30,0,mm
9/7/2015 12:40,0,mm
9/7/2015 12:50,0,mm
9/7/2015 13:00,0,mm
9/7/2015 13:10,0,mm
9/7/2015 13:20,0,mm
9/7/2015 13:30,0,mm
9/7/2015 13:40,0,mm
9/7/2015 13:50,0,mm
9/7/2015 14:00,0,mm
9/7/2015 14:10,0,mm
9/7/2015 14:20,0,mm
9/7/2015 14:30,0,mm
9/7/2015 14:40,0,mm
9/7/2015 14:50,0,mm
9/7/2015 15:00,0,mm
9/7/2015 15:10,0,mm
9/7/2015 15:20,0,mm
9/7/2015 15:30,0,mm
9/7/2015 15:40,0,mm
9/7/2015 15:50,0,mm
9/7/2015 16:00,0,mm
9/7/2015 16:10,0,mm
9/7/2015 16:20,0,mm
9/7/2015 16:30,0,mm
9/7/2015 16:40,0,mm
9/7/2015 16:50,0,mm
9/7/2015 17:00,0,mm
9/7/2015 17:10,0,mm
9/7/2015 17:20,0,mm
9/7/2015 17:30,0,mm
9/7/2015 17:40,0,mm
9/7/2015 17:50,0,mm
9/7/2015 18:00,0,mm
9/7/2015 18:10,0,mm
9/7/2015 18:20,0,mm
9/7/2015 18:30,0,mm
9/7/2015 18:40,0,mm
9/7/2015 18:50,0,mm
9/7/2015 19:00,0,mm
9/7/2015 19:10,0,mm
9/7/2015 19:20,0,mm
9/7/2015 19:30,0,mm
9/7/2015 19:40,0,mm
9/7/2015 19:50,0,mm
9/7/2015 20:00,0,mm
9/7/2015 20:10,0,mm
9/7/2015 20:20,0,mm
9/7/2015 20:30,0,mm
9/7/2015 20:40,0,mm
9/7/2015 20:50,0,mm
9/7/2015 21:00,0,mm
9/7/2015 21:10,0,mm
9/7/2015 21:20,0,mm
9/7/2015 21:30,0,mm
9/7/2015 21:40,0,mm
9/7/2015 21:50,0,mm
9/7/2015 22:00,0,mm
9/7/2015 22:10,0,mm
9/7/2015 22:20,0,mm
9/7/2015 22:30,0,mm
9/7/2015 22:40,0,mm
9/7/2015 22:50,0,mm
9/7/2015 23:00,0,mm
9/7/2015 23:10,0,mm
9/7/2015 23:20,0,mm
9/7/2015 23:30,0,mm
9/7/2015 23:40,0,mm
9/7/2015 23:50,0,mm
9/8/2015 0:00,0,mm
9/8/2015 0:10,0,mm
9/8/2015 0:20,0,mm
9/8/2015 0:30,0,mm
9/8/2015 0:40,0,mm
9/8/2015 0:50,0,mm
9/8/2015 1:00,0,mm
9/8/2015 1:10,0,mm
9/8/2015 1:20,0,mm
9/8/2015 1:30,0,mm
9/8/2015 1:40,0,mm
9/8/2015 1:50,0,mm
9/8/2015 2:00,0,mm
9/8/2015 2:10,0,mm
9/8/2015 2:20,0,mm
9/8/2015 2:30,0,mm
9/8/2015 2:40,0,mm
9/8/2015 2:50,0,mm
9/8/2015 3:00,0,mm
9/8/2015 3:10,0,mm
9/8/2015 3:20,0,mm
9/8/2015 3:30,0,mm
9/8/2015 3:40,0,mm
9/8/2015 3:50,0,mm
9/8/2015 4:00,0,mm
9/8/2015 4:10,0,mm
9/8/2015 4:20,0,mm
9/8/2015 4:30,0,mm
9/8/2015 4:40,0,mm
9/8/2015 4:50,0,mm
9/8/2015 5:00,0,mm
9/8/2015 5:10,0,mm
9/8/2015 5:20,0,mm
9/8/2015 5:30,0,mm
9/8/2015 5:40,0,mm
9/8/2015 5:50,0,mm
9/8/2015 6:00,0,mm
9/8/2015 6:10,0,mm
9/8/2015 6:20,0,mm
9/8/2015 6:30,0,mm
9/8/2015 6:40,0,mm
9/8/2015 6:50,0,mm
9/8/2015 7:00,0,mm
9/8/2015 7:10,0,mm
9/8/2015 7:20,0,mm
9/8/2015 7:30,0,mm
9/8/2015 7:40,0,mm
9/8/2015 7:50,0,mm
9/8/2015 8:00,0,mm
9/8/2015 8:10,0,mm
9/8/2015 8:20,0,mm
9/8/2015 8:30,0,mm
9/8/2015 8:40,0,mm
9/8/2015 8:50,0,mm
9/8/2015 9:00,0,mm
9/8/2015 9:10,0,mm
9/8/2015 9:20,0,mm
9/8/2015 9:30,0,mm
9/8/2015 9:40,0,mm
9/8/2015 9:50,0,mm
9/8/2015 10:00,0,mm
9/8/2015 10:10,0,mm
9/8/2015 10:20,0,mm
9/8/2015 10:30,0,mm
9/8/2015 10:40,0,mm
9/8/2015 10:50,0,mm
9/8/2015 11:00,0,mm
9/8/2015 11:10,0,mm
9/8/2015 11:20,0,mm
9/8/2015 11:30,0,mm
9/8/2015 11:40,0,mm
9/8/2015 11:50,0,mm
9/8/2015 12:00,0,mm
9/8/2015 12:10,0,mm
9/8/2015 12:20,0,mm
9/8/2015 12:30,0,mm
9/8/2015 12:40,0,mm
9/8/2015 12:50,0,mm
9/8/2015 13:00,0,mm
9/8/2015 13:10,0,mm
9/8/2015 13:20,0,mm
9/8/2015 13:30,0,mm
9/8/2015 13:40,0,mm
9/8/2015 13:50,0,mm
9/8/2015 14:00,0,mm
9/8/2015 14:10,0,mm
9/8/2015 14:20,0,mm
9/8/2015 14:30,0,mm
9/8/2015 14:40,0,mm
9/8/2015 14:50,0,mm
9/8/2015 15:00,0,mm
9/8/2015 15:10,0,mm
9/8/2015 15:20,0,mm
9/8/2015 15:30,0,mm
9/8/2015 15:40,0,mm
9/8/2015 15:50,0,mm
9/8/2015 16:00,0,mm
9/8/2015 16:10,0,mm
9/8/2015 16:20,0,mm
9/8/2015 16:30,0,mm
9/8/2015 16:40,0,mm
9/8/2015 16:50,0,mm
9/8/2015 17:00,0,mm
9/8/2015 17:10,0,mm
9/8/2015 17:20,0,mm
9/8/2015 17:30,0,mm
9/8/2015 17:40,0,mm
9/8/2015 17:50,0,mm
9/8/2015 18:00,0,mm
9/8/2015 18:10,0,mm
9/8/2015 18:20,0,mm
9/8/2015 18:30,0,mm
9/8/2015 18:40,0,mm
9/8/2015 18:50,0,mm
9/8/2015 19:00,0,mm
9/8/2015 19:10,0,mm
9/8/2015 19:20,0,mm
9/8/2015 19:30,0,mm
9/8/2015 19:40,0,mm
9/8/2015 19:50,0,mm
9/8/2015 20:00,0,mm
9/8/2015 20:10,0,mm
9/8/2015 20:20,0,mm
9/8/2015 20:30,0,mm
9/8/2015 20:40,0,mm
9/8/2015 20:50,0,mm
9/8/2015 21:00,0,mm
9/8/2015 21:10,0,mm
9/8/2015 21:20,0,mm
9/8/2015 21:30,0,mm
9/8/2015 21:40,0,mm
9/8/2015 21:50,0,mm
9/8/2015 22:00,0,mm
9/8/2015 22:10,0,mm
9/8/2015 22:20,0,mm
9/8/2015 22:30,0,mm
9/8/2015 22:40,0,mm
9/8/2015 22:50,0,mm
9/8/2015 23:00,0,mm
9/8/2015 23:10,0,mm
9/8/2015 23:20,0,mm
9/8/2015 23:30,0,mm
9/8/2015 23:40,0,mm
9/8/2015 23:50,0,mm
9/9/2015 0:00,0,mm
9/9/2015 0:10,0,mm
9/9/2015 0:20,0,mm
9/9/2015 0:30,0,mm
9/9/2015 0:40,0,mm
9/9/2015 0:50,0,mm
9/9/2015 1:00,0,mm
9/9/2015 1:10,0,mm
9/9/2015 1:20,0,mm
9/9/2015 1:30,0,mm
9/9/2015 1:40,0,mm
9/9/2015 1:50,0,mm
9/9/2015 2:00,0,mm
9/9/2015 2:10,0,mm
9/9/2015 2:20,0,mm
9/9/2015 2:30,0,mm
9/9/2015 2:40,0,mm
9/9/2015 2:50,0,mm
9/9/2015 3:00,0,mm
9/9/2015 3:10,0,mm
9/9/2015 3:20,0,mm
9/9/2015 3:30,0,mm
9/9/2015 3:40,0,mm
9/9/2015 3:50,0,mm
9/9/2015 4:00,0,mm
9/9/2015 4:10,0,mm
9/9/2015 4:20,0,mm
9/9/2015 4:30,0,mm
9/9/2015 4:40,0,mm
9/9/2015 4:50,0,mm
9/9/2015 5:00,0,mm
9/9/2015 5:10,0,mm
9/9/2015 5:20,0,mm
9/9/2015 5:30,0,mm
9/9/2015 5:40,0,mm
9/9/2015 5:50,0,mm
9/9/2015 6:00,0,mm
9/9/2015 6:10,0,mm
9/9/2015 6:20,0,mm
9/9/2015 6:30,0,mm
9/9/2015 6:40,0,mm
9/9/2015 6:50,0,mm
9/9/2015 7:00,0,mm
9/9/2015 7:10,0,mm
9/9/2015 7:20,0,mm
9/9/2015 7:30,0,mm
9/9/2015 7:40,0,mm
9/9/2015 7:50,0,mm
9/9/2015 8:00,0,mm
9/9/2015 8:10,0,mm
9/9/2015 8:20,0,mm
9/9/2015 8:30,0,mm
9/9/2015 8:40,0,mm
9/9/2015 8:50,0,mm
9/9/2015 9:00,0,mm
9/9/2015 9:10,0,mm
9/9/2015 9:20,0,mm
9/9/2015 9:30,0,mm
9/9/2015 9:40,0,mm
9/9/2015 9:50,0,mm
9/9/2015 10:00,0,mm
9/9/2015 10:10,0,mm
9/9/2015 10:20,0,mm
9/9/2015 10:30,0,mm
9/9/2015 10:40,0,mm
9/9/2015 10:50,0,mm
9/9/2015 11:00,0,mm
9/9/2015 11:10,0,mm
9/9/2015 11:20,0,mm
9/9/2015 11:30,0,mm
9/9/2015 11:40,0,mm
9/9/2015 11:50,0,mm
9/9/2015 12:00,0,mm
9/9/2015 12:10,0,mm
9/9/2015 12:20,0,mm
9/9/2015 12:30,0,mm
9/9/2015 12:40,0,mm
9/9/2015 12:50,0,mm
9/9/2015 13:00,0,mm
9/9/2015 13:10,0,mm
9/9/2015 13:20,0,mm
9/9/2015 13:30,0,mm
9/9/2015 13:40,0,mm
9/9/2015 13:50,0,mm
9/9/2015 14:00,0,mm
9/9/2015 14:10,0,mm
9/9/2015 14:20,0,mm
9/9/2015 14:30,0,mm
9/9/2015 14:40,0,mm
9/9/2015 14:50,0,mm
9/9/2015 15:00,0,mm
9/9/2015 15:10,0,mm
9/9/2015 15:20,0,mm
9/9/2015 15:30,0,mm
9/9/2015 15:40,0,mm
9/9/2015 15:50,0,mm
9/9/2015 16:00,0,mm
9/9/2015 16:10,0,mm
9/9/2015 16:20,0,mm
9/9/2015 16:30,0,mm
9/9/2015 16:40,0,mm
9/9/2015 16:50,0,mm
9/9/2015 17:00,0,mm
9/9/2015 17:10,0,mm
9/9/2015 17:20,0,mm
9/9/2015 17:30,0,mm
9/9/2015 17:40,0,mm
9/9/2015 17:50,0,mm
9/9/2015 18:00,0,mm
9/9/2015 18:10,0,mm
9/9/2015 18:20,0,mm
9/9/2015 18:30,0,mm
9/9/2015 18:40,0,mm
9/9/2015 18:50,0,mm
9/9/2015 19:00,0,mm
9/9/2015 19:10,0,mm
9/9/2015 19:20,0,mm
9/9/2015 19:30,0,mm
9/9/2015 19:40,0,mm
9/9/2015 19:50,0,mm
9/9/2015 20:00,0,mm
9/9/2015 20:10,0,mm
9/9/2015 20:20,0,mm
9/9/2015 20:30,0,mm
9/9/2015 20:40,0,mm
9/9/2015 20:50,0,mm
9/9/2015 21:00,0,mm
9/9/2015 21:10,0,mm
9/9/2015 21:20,0,mm
9/9/2015 21:30,0,mm
9/9/2015 21:40,0,mm
9/9/2015 21:50,0,mm
9/9/2015 22:00,0,mm
9/9/2015 22:10,0,mm
9/9/2015 22:20,0,mm
9/9/2015 22:30,0,mm
9/9/2015 22:40,0,mm
9/9/2015 22:50,0,mm
9/9/2015 23:00,0,mm
9/9/2015 23:10,0,mm
9/9/2015 23:20,0,mm
9/9/2015 23:30,0,mm
9/9/2015 23:40,0,mm
9/9/2015 23:50,0,mm
9/10/2015 0:00,0,mm
9/10/2015 0:10,0,mm
9/10/2015 0:20,0,mm
9/10/2015 0:30,0,mm
9/10/2015 0:40,0,mm
9/10/2015 0:50,0,mm
9/10/2015 1:00,0,mm
9/10/2015 1:10,0,mm
9/10/2015 1:20,0,mm
9/10/2015 1:30,0,mm
9/10/2015 1:40,0,mm
9/10/2015 1:50,0,mm
9/10/2015 2:00,0,mm
9/10/2015 2:10,0,mm
9/10/2015 2:20,0,mm
9/10/2015 2:30,0,mm
9/10/2015 2:40,0,mm
9/10/2015 2:50,0,mm
9/10/2015 3:00,0,mm
9/10/2015 3:10,0,mm
9/10/2015 3:20,0,mm
9/10/2015 3:30,0,mm
9/10/2015 3:40,0,mm
9/10/2015 3:50,0,mm
9/10/2015 4:00,0,mm
9/10/2015 4:10,0,mm
9/10/2015 4:20,0,mm
9/10/2015 4:30,0,mm
9/10/2015 4:40,0,mm
9/10/2015 4:50,0,mm
9/10/2015 5:00,0,mm
9/10/2015 5:10,0,mm
9/10/2015 5:20,0,mm
9/10/2015 5:30,0,mm
9/10/2015 5:40,0,mm
9/10/2015 5:50,0,mm
9/10/2015 6:00,0,mm
9/10/2015 6:10,0,mm
9/10/2015 6:20,0,mm
9/10/2015 6:30,0,mm
9/10/2015 6:40,0,mm
9/10/2015 6:50,0,mm
9/10/2015 7:00,0,mm
9/10/2015 7:10,0,mm
9/10/2015 7:20,0,mm
9/10/2015 7:30,0,mm
9/10/2015 7:40,0,mm
9/10/2015 7:50,0,mm
9/10/2015 8:00,0,mm
9/10/2015 8:10,0,mm
9/10/2015 8:20,0,mm
9/10/2015 8:30,0,mm
9/10/2015 8:40,0,mm
9/10/2015 8:50,0,mm
9/10/2015 9:00,0,mm
9/10/2015 9:10,0,mm
9/10/2015 9:20,0,mm
9/10/2015 9:30,0,mm
9/10/2015 9:40,0,mm
9/10/2015 9:50,0,mm
9/10/2015 10:00,0,mm
9/10/2015 10:10,0,mm
9/10/2015 10:20,0,mm
9/10/2015 10:30,0,mm
9/10/2015 10:40,0,mm
9/10/2015 10:50,0,mm
9/10/2015 11:00,0,mm
9/10/2015 11:10,0,mm
9/10/2015 11:20,0,mm
9/10/2015 11:30,0,mm
9/10/2015 11:40,0,mm
9/10/2015 11:50,0,mm
9/10/2015 12:00,0,mm
9/10/2015 12:10,0,mm
9/10/2015 12:20,0,mm
9/10/2015 12:30,0,mm
9/10/2015 12:40,0,mm
9/10/2015 12:50,0,mm
9/10/2015 13:00,0,mm
9/10/2015 13:10,0,mm
9/10/2015 13:20,0,mm
9/10/2015 13:30,0,mm
9/10/2015 13:40,0,mm
9/10/2015 13:50,0,mm
9/10/2015 14:00,0,mm
9/10/2015 14:10,0,mm
9/10/2015 14:20,0,mm
9/10/2015 14:30,0,mm
9/10/2015 14:40,0,mm
9/10/2015 14:50,0,mm
9/10/2015 15:00,0,mm
9/10/2015 15:10,0,mm
9/10/2015 15:20,0,mm
9/10/2015 15:30,0,mm
9/10/2015 15:40,0,mm
9/10/2015 15:50,0,mm
9/10/2015 16:00,0,mm
9/10/2015 16:10,0,mm
9/10/2015 16:20,0,mm
9/10/2015 16:30,0,mm
9/10/2015 16:40,0,mm
9/10/2015 16:50,0,mm
9/10/2015 17:00,0,mm
9/10/2015 17:10,0,mm
9/10/2015 17:20,0,mm
9/10/2015 17:30,0,mm
9/10/2015 17:40,0,mm
9/10/2015 17:50,0,mm
9/10/2015 18:00,0,mm
9/10/2015 18:10,0,mm
9/10/2015 18:20,0,mm
9/10/2015 18:30,0,mm
9/10/2015 18:40,0,mm
9/10/2015 18:50,0,mm
9/10/2015 19:00,0,mm
9/10/2015 19:10,0,mm
9/10/2015 19:20,0,mm
9/10/2015 19:30,0,mm
9/10/2015 19:40,0,mm
9/10/2015 19:50,0,mm
9/10/2015 20:00,0,mm
9/10/2015 20:10,0,mm
9/10/2015 20:20,0,mm
9/10/2015 20:30,0,mm
9/10/2015 20:40,0,mm
9/10/2015 20:50,0,mm
9/10/2015 21:00,0,mm
9/10/2015 21:10,0,mm
9/10/2015 21:20,0,mm
9/10/2015 21:30,0,mm
9/10/2015 21:40,0,mm
9/10/2015 21:50,0,mm
9/10/2015 22:00,0,mm
9/10/2015 22:10,0,mm
9/10/2015 22:20,0,mm
9/10/2015 22:30,0,mm
9/10/2015 22:40,0,mm
9/10/2015 22:50,0,mm
9/10/2015 23:00,0,mm
9/10/2015 23:10,0,mm
9/10/2015 23:20,0,mm
9/10/2015 23:30,0,mm
9/10/2015 23:40,0,mm
9/10/2015 23:50,0,mm
9/11/2015 0:00,0,mm
9/11/2015 0:10,0,mm
9/11/2015 0:20,0,mm
9/11/2015 0:30,0,mm
9/11/2015 0:40,0,mm
9/11/2015 0:50,0,mm
9/11/2015 1:00,0,mm
9/11/2015 1:10,0,mm
9/11/2015 1:20,0,mm
9/11/2015 1:30,0,mm
9/11/2015 1:40,0,mm
9/11/2015 1:50,0,mm
9/11/2015 2:00,0,mm
9/11/2015 2:10,0,mm
9/11/2015 2:20,0,mm
9/11/2015 2:30,0,mm
9/11/2015 2:40,0,mm
9/11/2015 2:50,0,mm
9/11/2015 3:00,0,mm
9/11/2015 3:10,0,mm
9/11/2015 3:20,0,mm
9/11/2015 3:30,0,mm
9/11/2015 3:40,0,mm
9/11/2015 3:50,0,mm
9/11/2015 4:00,0,mm
9/11/2015 4:10,0,mm
9/11/2015 4:20,0,mm
9/11/2015 4:30,0,mm
9/11/2015 4:40,0,mm
9/11/2015 4:50,0,mm
9/11/2015 5:00,0,mm
9/11/2015 5:10,0,mm
9/11/2015 5:20,0,mm
9/11/2015 5:30,0,mm
9/11/2015 5:40,0,mm
9/11/2015 5:50,0,mm
9/11/2015 6:00,0,mm
9/11/2015 6:10,0,mm
9/11/2015 6:20,0,mm
9/11/2015 6:30,0,mm
9/11/2015 6:40,0,mm
9/11/2015 6:50,0,mm
9/11/2015 7:00,0,mm
9/11/2015 7:10,0,mm
9/11/2015 7:20,0,mm
9/11/2015 7:30,0,mm
9/11/2015 7:40,0,mm
9/11/2015 7:50,0,mm
9/11/2015 8:00,0,mm
9/11/2015 8:10,0,mm
9/11/2015 8:20,0,mm
9/11/2015 8:30,0,mm
9/11/2015 8:40,0,mm
9/11/2015 8:50,0,mm
9/11/2015 9:00,0,mm
9/11/2015 9:10,0,mm
9/11/2015 9:20,0,mm
9/11/2015 9:30,0,mm
9/11/2015 9:40,0,mm
9/11/2015 9:50,0,mm
9/11/2015 10:00,0,mm
9/11/2015 10:10,0,mm
9/11/2015 10:20,0,mm
9/11/2015 10:30,0,mm
9/11/2015 10:40,0,mm
9/11/2015 10:50,0,mm
9/11/2015 11:00,0,mm
9/11/2015 11:10,0,mm
9/11/2015 11:20,0,mm
9/11/2015 11:30,0,mm
9/11/2015 11:40,0,mm
9/11/2015 11:50,0,mm
9/11/2015 12:00,0,mm
9/11/2015 12:10,0,mm
9/11/2015 12:20,0,mm
9/11/2015 12:30,0,mm
9/11/2015 12:40,0,mm
9/11/2015 12:50,0,mm
9/11/2015 13:00,0,mm
9/11/2015 13:10,0,mm
9/11/2015 13:20,0,mm
9/11/2015 13:30,0,mm
9/11/2015 13:40,0,mm
9/11/2015 13:50,0,mm
9/11/2015 14:00,0,mm
9/11/2015 14:10,0,mm
9/11/2015 14:20,0,mm
9/11/2015 14:30,0,mm
9/11/2015 14:40,0,mm
9/11/2015 14:50,0,mm
9/11/2015 15:00,0,mm
9/11/2015 15:10,0,mm
9/11/2015 15:20,0,mm
9/11/2015 15:30,0,mm
9/11/2015 15:40,0,mm
9/11/2015 15:50,0,mm
9/11/2015 16:00,0,mm
9/11/2015 16:10,0,mm
9/11/2015 16:20,0,mm
9/11/2015 16:30,0,mm
9/11/2015 16:40,0,mm
9/11/2015 16:50,0,mm
9/11/2015 17:00,0,mm
9/11/2015 17:10,0,mm
9/11/2015 17:20,0,mm
9/11/2015 17:30,0,mm
9/11/2015 17:40,0,mm
9/11/2015 17:50,0,mm
9/11/2015 18:00,0,mm
9/11/2015 18:10,0,mm
9/11/2015 18:20,0,mm
9/11/2015 18:30,0,mm
9/11/2015 18:40,0,mm
9/11/2015 18:50,0,mm
9/11/2015 19:00,0,mm
9/11/2015 19:10,0,mm
9/11/2015 19:20,0,mm
9/11/2015 19:30,0,mm
9/11/2015 19:40,0,mm
9/11/2015 19:50,0,mm
9/11/2015 20:00,0,mm
9/11/2015 20:10,0,mm
9/11/2015 20:20,0,mm
9/11/2015 20:30,0,mm
9/11/2015 20:40,0,mm
9/11/2015 20:50,0,mm
9/11/2015 21:00,0,mm
9/11/2015 21:10,0,mm
9/11/2015 21:20,0,mm
9/11/2015 21:30,0,mm
9/11/2015 21:40,0,mm
9/11/2015 21:50,0,mm
9/11/2015 22:00,0,mm
9/11/2015 22:10,0,mm
9/11/2015 22:20,0,mm
9/11/2015 22:30,0.01,mm
9/11/2015 22:40,0.01,mm
9/11/2015 22:50,0.01,mm
9/11/2015 23:00,0.01,mm
9/11/2015 23:10,0.01,mm
9/11/2015 23:20,0.01,mm
9/11/2015 23:30,0.01,mm
9/11/2015 23:40,0.01,mm
9/11/2015 23:50,0.01,mm
9/12/2015 0:00,0.01,mm
9/12/2015 0:10,0.01,mm
9/12/2015 0:20,0.01,mm
9/12/2015 0:30,0.01,mm
9/12/2015 0:40,0.02,mm
9/12/2015 0:50,0.02,mm
9/12/2015 1:00,0.02,mm
9/12/2015 1:10,0.02,mm
9/12/2015 1:20,0.04,mm
9/12/2015 1:30,0.06,mm
9/12/2015 1:40,0.07,mm
9/12/2015 1:50,0.12,mm
9/12/2015 2:00,0.22,mm
9/12/2015 2:10,0.29,mm
9/12/2015 2:20,0.33,mm
9/12/2015 2:30,0.33,mm
9/12/2015 2:40,0.35,mm
9/12/2015 2:50,0.35,mm
9/12/2015 3:00,0.35,mm
9/12/2015 3:10,0.35,mm
9/12/2015 3:20,0.36,mm
9/12/2015 3:30,0.37,mm
9/12/2015 3:40,0.37,mm
9/12/2015 3:50,0.38,mm
9/12/2015 4:00,0.02,mm
9/12/2015 4:10,0.05,mm
9/12/2015 4:20,0.08,mm
9/12/2015 4:30,0.1,mm
9/12/2015 4:40,0.12,mm
9/12/2015 4:50,0.14,mm
9/12/2015 5:00,0.15,mm
9/12/2015 5:10,0.16,mm
9/12/2015 5:20,0.17,mm
9/12/2015 5:30,0.18,mm
9/12/2015 5:40,0.19,mm
9/12/2015 5:50,0.19,mm
9/12/2015 6:00,0.22,mm
9/12/2015 6:10,0.24,mm
9/12/2015 6:20,0.27,mm
9/12/2015 6:30,0.29,mm
9/12/2015 6:40,0.31,mm
9/12/2015 6:50,0.32,mm
9/12/2015 7:00,0.32,mm
9/12/2015 7:10,0.34,mm
9/12/2015 7:20,0.35,mm
9/12/2015 7:30,0.37,mm
9/12/2015 7:40,0.4,mm
9/12/2015 7:50,0.43,mm
9/12/2015 8:00,0.48,mm
9/12/2015 8:10,0.53,mm
9/12/2015 8:20,0.58,mm
9/12/2015 8:30,0.62,mm
9/12/2015 8:40,0.67,mm
9/12/2015 8:50,0.7,mm
9/12/2015 9:00,0.72,mm
9/12/2015 9:10,0.75,mm
9/12/2015 9:20,0.76,mm
9/12/2015 9:30,0.78,mm
9/12/2015 9:40,0.79,mm
9/12/2015 9:50,0.79,mm
9/12/2015 10:00,0.8,mm
9/12/2015 10:10,0.8,mm
9/12/2015 10:20,0.8,mm
9/12/2015 10:30,0.8,mm
9/12/2015 10:40,0.8,mm
9/12/2015 10:50,0.8,mm
9/12/2015 11:00,0.82,mm
9/12/2015 11:10,0.82,mm
9/12/2015 11:20,0.83,mm
9/12/2015 11:30,0.83,mm
9/12/2015 11:40,0.84,mm
9/12/2015 11:50,0.85,mm
9/12/2015 12:00,0.88,mm
9/12/2015 12:10,0.89,mm
9/12/2015 12:20,0.91,mm
9/12/2015 12:30,0.94,mm
9/12/2015 12:40,0.94,mm
9/12/2015 12:50,0.94,mm
9/12/2015 13:00,0.94,mm
9/12/2015 13:10,0.94,mm
9/12/2015 13:20,0.94,mm
9/12/2015 13:30,0.94,mm
9/12/2015 13:40,0.94,mm
9/12/2015 13:50,0.94,mm
9/12/2015 14:00,0.94,mm
9/12/2015 14:10,0.94,mm
9/12/2015 14:20,0.94,mm
9/12/2015 14:30,0.94,mm
9/12/2015 14:40,0.94,mm
9/12/2015 14:50,0.94,mm
9/12/2015 15:00,0.94,mm
9/12/2015 15:10,0.94,mm
9/12/2015 15:20,0.94,mm
9/12/2015 15:30,0.94,mm
9/12/2015 15:40,0.95,mm
9/12/2015 15:50,0.96,mm
9/12/2015 16:00,0.97,mm
9/12/2015 16:10,0.98,mm
9/12/2015 16:20,0.99,mm
9/12/2015 16:30,1.01,mm
9/12/2015 16:40,1.01,mm
9/12/2015 16:50,1.02,mm
9/12/2015 17:00,1.11,mm
9/12/2015 17:10,1.34,mm
9/12/2015 17:20,1.44,mm
9/12/2015 17:30,1.49,mm
9/12/2015 17:40,1.53,mm
9/12/2015 17:50,1.55,mm
9/12/2015 18:00,1.58,mm
9/12/2015 18:10,1.59,mm
9/12/2015 18:20,1.6,mm
9/12/2015 18:30,1.6,mm
9/12/2015 18:40,1.6,mm
9/12/2015 18:50,1.6,mm
9/12/2015 19:00,1.6,mm
9/12/2015 19:10,1.6,mm
9/12/2015 19:20,1.6,mm
9/12/2015 19:30,1.63,mm
9/12/2015 19:40,1.69,mm
9/12/2015 19:50,1.73,mm
9/12/2015 20:00,1.78,mm
9/12/2015 20:10,1.8,mm
9/12/2015 20:20,1.82,mm
9/12/2015 20:30,1.84,mm
9/12/2015 20:40,1.86,mm
9/12/2015 20:50,1.88,mm
9/12/2015 21:00,1.88,mm
9/12/2015 21:10,1.89,mm
9/12/2015 21:20,1.89,mm
9/12/2015 21:30,1.9,mm
9/12/2015 21:40,1.9,mm
9/12/2015 21:50,1.91,mm
9/12/2015 22:00,1.91,mm
9/12/2015 22:10,1.92,mm
9/12/2015 22:20,1.94,mm
9/12/2015 22:30,1.95,mm
9/12/2015 22:40,1.96,mm
9/12/2015 22:50,1.98,mm
9/12/2015 23:00,1.98,mm
9/12/2015 23:10,1.99,mm
9/12/2015 23:20,1.99,mm
9/12/2015 23:30,2.01,mm
9/12/2015 23:40,2.03,mm
9/12/2015 23:50,2.04,mm
